0.035523	-4.644767
0.035624	-4.643758
0.035725	-4.642749
0.035826	-4.641740
0.035927	-4.640731
0.036028	-4.639721
0.036129	-4.638712
0.036230	-4.637703
0.036331	-4.636694
0.036432	-4.635685
0.036532	-4.634676
0.036633	-4.633666
0.036734	-4.632657
0.036835	-4.631648
0.036936	-4.630639
0.037037	-4.629630
0.037138	-4.628620
0.037239	-4.627611
0.037340	-4.626602
0.037441	-4.625593
0.037542	-4.624584
0.037643	-4.623575
0.037743	-4.622565
0.037844	-4.621556
0.037945	-4.620547
0.038046	-4.619538
0.038147	-4.618529
0.038248	-4.617519
0.038349	-4.616510
0.038450	-4.615501
0.038551	-4.614492
0.038652	-4.613483
0.038753	-4.612474
0.038854	-4.611464
0.038954	-4.610455
0.039055	-4.609446
0.039156	-4.608437
0.039257	-4.607428
0.039358	-4.606418
0.039459	-4.605409
0.039560	-4.604400
0.039661	-4.603391
0.039762	-4.602382
0.039863	-4.601372
0.039964	-4.600363
0.040065	-4.599354
0.040166	-4.598345
0.040266	-4.597336
0.040367	-4.596327
0.040468	-4.595317
0.040569	-4.594308
0.040670	-4.593299
0.040771	-4.592290
0.040872	-4.591281
0.040973	-4.590271
0.041074	-4.589262
0.041175	-4.588253
0.041276	-4.587244
0.041377	-4.586235
0.041477	-4.585226
0.041578	-4.584216
0.041679	-4.583207
0.041780	-4.582198
0.041881	-4.581189
0.041982	-4.580180
0.042083	-4.579170
0.042184	-4.578161
0.042285	-4.577152
0.042386	-4.576143
0.042487	-4.575134
0.042588	-4.574125
0.042688	-4.573115
0.042789	-4.572106
0.042890	-4.571097
0.042991	-4.570088
0.043092	-4.569079
0.043193	-4.568069
0.043294	-4.567060
0.043395	-4.566051
0.043496	-4.565042
0.043597	-4.564033
0.043698	-4.563024
0.043799	-4.562014
0.043899	-4.561005
0.044000	-4.559996
0.044101	-4.558987
0.044202	-4.557978
0.044303	-4.556968
0.044404	-4.555959
0.044505	-4.554950
0.044606	-4.553941
0.044707	-4.552932
0.044808	-4.551922
0.044909	-4.550913
0.045010	-4.549904
0.045111	-4.548895
0.045211	-4.547886
0.045312	-4.546877
0.045413	-4.545867
0.045514	-4.544858
0.045615	-4.543849
0.045716	-4.542840
0.045817	-4.541831
0.045918	-4.540821
0.046019	-4.539812
0.046120	-4.538803
0.046221	-4.537794
0.046322	-4.536785
0.046422	-4.535776
0.046523	-4.534766
0.046624	-4.533757
0.046725	-4.532748
0.046826	-4.531739
0.046927	-4.530730
0.047028	-4.529720
0.047129	-4.528711
0.047230	-4.527702
0.047331	-4.526693
0.047432	-4.525684
0.047533	-4.524675
0.047633	-4.523665
0.047734	-4.522656
0.047835	-4.521647
0.047936	-4.520638
0.048037	-4.519629
0.048138	-4.518619
0.048239	-4.517610
0.048340	-4.516601
0.048441	-4.515592
0.048542	-4.514583
0.048643	-4.513574
0.048744	-4.512564
0.048844	-4.511555
0.048945	-4.510546
0.049046	-4.509537
0.049147	-4.508528
0.049248	-4.507518
0.049349	-4.506509
0.049450	-4.505500
0.049551	-4.504491
0.049652	-4.503482
0.049753	-4.502472
0.049854	-4.501463
0.049955	-4.500454
0.050056	-4.499445
0.050156	-4.498436
0.050257	-4.497427
0.050358	-4.496417
0.050459	-4.495408
0.050560	-4.494399
0.050661	-4.493390
0.050762	-4.492381
0.050863	-4.491371
0.050964	-4.490362
0.051065	-4.489353
0.051166	-4.488344
0.051267	-4.487335
0.051367	-4.486326
0.051468	-4.485316
0.051569	-4.484307
0.051670	-4.483298
0.051771	-4.482289
0.051872	-4.481280
0.051973	-4.480270
0.052074	-4.479261
0.052175	-4.478252
0.052276	-4.477243
0.052377	-4.476234
0.052478	-4.475225
0.052578	-4.474215
0.052679	-4.473206
0.052780	-4.472197
0.052881	-4.471188
0.052982	-4.470179
0.053083	-4.469169
0.053184	-4.468160
0.053285	-4.467151
0.053386	-4.466142
0.053487	-4.465133
0.053588	-4.464124
0.053689	-4.463114
0.053789	-4.462105
0.053890	-4.461096
0.053991	-4.460087
0.054092	-4.459078
0.054193	-4.458068
0.054294	-4.457059
0.054395	-4.456050
0.054496	-4.455041
0.054597	-4.454032
0.054698	-4.453023
0.054799	-4.452013
0.054900	-4.451004
0.055001	-4.449995
0.055101	-4.448986
0.055202	-4.447977
0.055303	-4.446967
0.055404	-4.445958
0.055505	-4.444949
0.055606	-4.443940
0.055707	-4.442931
0.055808	-4.441921
0.055909	-4.440912
0.056010	-4.439903
0.056111	-4.438894
0.056212	-4.437885
0.056312	-4.436876
0.056413	-4.435866
0.056514	-4.434857
0.056615	-4.433848
0.056716	-4.432839
0.056817	-4.431830
0.056918	-4.430820
0.057019	-4.429811
0.057120	-4.428802
0.057221	-4.427793
0.057322	-4.426784
0.057423	-4.425775
0.057523	-4.424765
0.057624	-4.423756
0.057725	-4.422747
0.057826	-4.421738
0.057927	-4.420729
0.058028	-4.419719
0.058129	-4.418710
0.058230	-4.417701
0.058331	-4.416692
0.058432	-4.415683
0.058533	-4.414674
0.058634	-4.413664
0.058734	-4.412655
0.058835	-4.411646
0.058936	-4.410637
0.059037	-4.409628
0.059138	-4.408618
0.059239	-4.407609
0.059340	-4.406600
0.059441	-4.405591
0.059542	-4.404582
0.059643	-4.403573
0.059744	-4.402563
0.059845	-4.401554
0.059946	-4.400545
0.060046	-4.399536
0.060147	-4.398527
0.060248	-4.397517
0.060349	-4.396508
0.060450	-4.395499
0.060551	-4.394490
0.060652	-4.393481
0.060753	-4.392471
0.060854	-4.391462
0.060955	-4.390453
0.061056	-4.389444
0.061157	-4.388435
0.061257	-4.387426
0.061358	-4.386416
0.061459	-4.385407
0.061560	-4.384398
0.061661	-4.383389
0.061762	-4.382380
0.061863	-4.381370
0.061964	-4.380361
0.062065	-4.379352
0.062166	-4.378343
0.062267	-4.377334
0.062368	-4.376325
0.062468	-4.375315
0.062569	-4.374306
0.062670	-4.373297
0.062771	-4.372288
0.062872	-4.371279
0.062973	-4.370269
0.063074	-4.369260
0.063175	-4.368251
0.063276	-4.367242
0.063377	-4.366233
0.063478	-4.365224
0.063579	-4.364214
0.063679	-4.363205
0.063780	-4.362196
0.063881	-4.361187
0.063982	-4.360178
0.064083	-4.359168
0.064184	-4.358159
0.064285	-4.357150
0.064386	-4.356141
0.064487	-4.355132
0.064588	-4.354123
0.064689	-4.353113
0.064790	-4.352104
0.064891	-4.351095
0.064991	-4.350086
0.065092	-4.349077
0.065193	-4.348067
0.065294	-4.347058
0.065395	-4.346049
0.065496	-4.345040
0.065597	-4.344031
0.065698	-4.343021
0.065799	-4.342012
0.065900	-4.341003
0.066001	-4.339994
0.066102	-4.338985
0.066202	-4.337976
0.066303	-4.336966
0.066404	-4.335957
0.066505	-4.334948
0.066606	-4.333939
0.066707	-4.332930
0.066808	-4.331920
0.066909	-4.330911
0.067010	-4.329902
0.067111	-4.328893
0.067212	-4.327884
0.067313	-4.326875
0.067413	-4.325865
0.067514	-4.324856
0.067615	-4.323847
0.067716	-4.322838
0.067817	-4.321829
0.067918	-4.320819
0.068019	-4.319810
0.068120	-4.318801
0.068221	-4.317792
0.068322	-4.316783
0.068423	-4.315774
0.068524	-4.314764
0.068624	-4.313755
0.068725	-4.312746
0.068826	-4.311737
0.068927	-4.310728
0.069028	-4.309718
0.069129	-4.308709
0.069230	-4.307700
0.069331	-4.306691
0.069432	-4.305682
0.069533	-4.304673
0.069634	-4.303663
0.069735	-4.302654
0.069836	-4.301645
0.069936	-4.300636
0.070037	-4.299627
0.070138	-4.298617
0.070239	-4.297608
0.070340	-4.296599
0.070441	-4.295590
0.070542	-4.294581
0.070643	-4.293572
0.070744	-4.292562
0.070845	-4.291553
0.070946	-4.290544
0.071047	-4.289535
0.071147	-4.288526
0.071248	-4.287516
0.071349	-4.286507
0.071450	-4.285498
0.071551	-4.284489
0.071652	-4.283480
0.071753	-4.282470
0.071854	-4.281461
0.071955	-4.280452
0.072056	-4.279443
0.072157	-4.278434
0.072258	-4.277425
0.072358	-4.276415
0.072459	-4.275406
0.072560	-4.274397
0.072661	-4.273388
0.072762	-4.272379
0.072863	-4.271369
0.072964	-4.270360
0.073065	-4.269351
0.073166	-4.268342
0.073267	-4.267333
0.073368	-4.266324
0.073469	-4.265314
0.073569	-4.264305
0.073670	-4.263296
0.073771	-4.262287
0.073872	-4.261278
0.073973	-4.260268
0.074074	-4.259259
0.074175	-4.258250
0.074276	-4.257241
0.074377	-4.256232
0.074478	-4.255223
0.074579	-4.254213
0.074680	-4.253204
0.074781	-4.252195
0.074881	-4.251186
0.074982	-4.250177
0.075083	-4.249167
0.075184	-4.248158
0.075285	-4.247149
0.075386	-4.246140
0.075487	-4.245131
0.075588	-4.244122
0.075689	-4.243112
0.075790	-4.242103
0.075891	-4.241094
0.075992	-4.240085
0.076092	-4.239076
0.076193	-4.238066
0.076294	-4.237057
0.076395	-4.236048
0.076496	-4.235039
0.076597	-4.234030
0.076698	-4.233020
0.076799	-4.232011
0.076900	-4.231002
0.077001	-4.229993
0.077102	-4.228984
0.077203	-4.227975
0.077303	-4.226965
0.077404	-4.225956
0.077505	-4.224947
0.077606	-4.223938
0.077707	-4.222929
0.077808	-4.221919
0.077909	-4.220910
0.078010	-4.219901
0.078111	-4.218892
0.078212	-4.217883
0.078313	-4.216874
0.078414	-4.215864
0.078514	-4.214855
0.078615	-4.213846
0.078716	-4.212837
0.078817	-4.211828
0.078918	-4.210818
0.079019	-4.209809
0.079120	-4.208800
0.079221	-4.207791
0.079322	-4.206782
0.079423	-4.205773
0.079524	-4.204763
0.079625	-4.203754
0.079726	-4.202745
0.079826	-4.201736
0.079927	-4.200727
0.080028	-4.199717
0.080129	-4.198708
0.080230	-4.197699
0.080331	-4.196690
0.080432	-4.195681
0.080533	-4.194672
0.080634	-4.193662
0.080735	-4.192653
0.080836	-4.191644
0.080937	-4.190635
0.081037	-4.189626
0.081138	-4.188616
0.081239	-4.187607
0.081340	-4.186598
0.081441	-4.185589
0.081542	-4.184580
0.081643	-4.183570
0.081744	-4.182561
0.081845	-4.181552
0.081946	-4.180543
0.082047	-4.179534
0.082148	-4.178525
0.082248	-4.177515
0.082349	-4.176506
0.082450	-4.175497
0.082551	-4.174488
0.082652	-4.173479
0.082753	-4.172469
0.082854	-4.171460
0.082955	-4.170451
0.083056	-4.169442
0.083157	-4.168433
0.083258	-4.167424
0.083359	-4.166414
0.083459	-4.165405
0.083560	-4.164396
0.083661	-4.163387
0.083762	-4.162378
0.083863	-4.161368
0.083964	-4.160359
0.084065	-4.159350
0.084166	-4.158341
0.084267	-4.157332
0.084368	-4.156323
0.084469	-4.155313
0.084570	-4.154304
0.084671	-4.153295
0.084771	-4.152286
0.084872	-4.151277
0.084973	-4.150267
0.085074	-4.149258
0.085175	-4.148249
0.085276	-4.147240
0.085377	-4.146231
0.085478	-4.145222
0.085579	-4.144212
0.085680	-4.143203
0.085781	-4.142194
0.085882	-4.141185
0.085982	-4.140176
0.086083	-4.139166
0.086184	-4.138157
0.086285	-4.137148
0.086386	-4.136139
0.086487	-4.135130
0.086588	-4.134120
0.086689	-4.133111
0.086790	-4.132102
0.086891	-4.131093
0.086992	-4.130084
0.087093	-4.129075
0.087193	-4.128065
0.087294	-4.127056
0.087395	-4.126047
0.087496	-4.125038
0.087597	-4.124029
0.087698	-4.123019
0.087799	-4.122010
0.087900	-4.121001
0.088001	-4.119992
0.088102	-4.118983
0.088203	-4.117974
0.088304	-4.116964
0.088404	-4.115955
0.088505	-4.114946
0.088606	-4.113937
0.088707	-4.112928
0.088808	-4.111918
0.088909	-4.110909
0.089010	-4.109900
0.089111	-4.108891
0.089212	-4.107882
0.089313	-4.106873
0.089414	-4.105863
0.089515	-4.104854
0.089616	-4.103845
0.089716	-4.102836
0.089817	-4.101827
0.089918	-4.100817
0.090019	-4.099808
0.090120	-4.098799
0.090221	-4.097790
0.090322	-4.096781
0.090423	-4.095772
0.090524	-4.094762
0.090625	-4.093753
0.090726	-4.092744
0.090827	-4.091735
0.090927	-4.090726
0.091028	-4.089716
0.091129	-4.088707
0.091230	-4.087698
0.091331	-4.086689
0.091432	-4.085680
0.091533	-4.084671
0.091634	-4.083661
0.091735	-4.082652
0.091836	-4.081643
0.091937	-4.080634
0.092038	-4.079625
0.092138	-4.078615
0.092239	-4.077606
0.092340	-4.076597
0.092441	-4.075588
0.092542	-4.074579
0.092643	-4.073569
0.092744	-4.072560
0.092845	-4.071551
0.092946	-4.070542
0.093047	-4.069533
0.093148	-4.068524
0.093249	-4.067514
0.093349	-4.066505
0.093450	-4.065496
0.093551	-4.064487
0.093652	-4.063478
0.093753	-4.062468
0.093854	-4.061459
0.093955	-4.060450
0.094056	-4.059441
0.094157	-4.058432
0.094258	-4.057423
0.094359	-4.056413
0.094460	-4.055404
0.094561	-4.054395
0.094661	-4.053386
0.094762	-4.052377
0.094863	-4.051367
0.094964	-4.050358
0.095065	-4.049349
0.095166	-4.048340
0.095267	-4.047331
0.095368	-4.046322
0.095469	-4.045312
0.095570	-4.044303
0.095671	-4.043294
0.095772	-4.042285
0.095872	-4.041276
0.095973	-4.040266
0.096074	-4.039257
0.096175	-4.038248
0.096276	-4.037239
0.096377	-4.036230
0.096478	-4.035221
0.096579	-4.034211
0.096680	-4.033202
0.096781	-4.032193
0.096882	-4.031184
0.096983	-4.030175
0.097083	-4.029165
0.097184	-4.028156
0.097285	-4.027147
0.097386	-4.026138
0.097487	-4.025129
0.097588	-4.024119
0.097689	-4.023110
0.097790	-4.022101
0.097891	-4.021092
0.097992	-4.020083
0.098093	-4.019074
0.098194	-4.018064
0.098294	-4.017055
0.098395	-4.016046
0.098496	-4.015037
0.098597	-4.014028
0.098698	-4.013018
0.098799	-4.012009
0.098900	-4.011000
0.099001	-4.009991
0.099102	-4.008982
0.099203	-4.007973
0.099304	-4.006963
0.099405	-4.005954
0.099506	-4.004945
0.099606	-4.003936
0.099707	-4.002927
0.099808	-4.001917
0.099909	-4.000908
0.100010	-3.999899
0.100111	-3.998890
0.100212	-3.997881
0.100313	-3.996872
0.100414	-3.995862
0.100515	-3.994853
0.100616	-3.993844
0.100717	-3.992835
0.100817	-3.991826
0.100918	-3.990816
0.101019	-3.989807
0.101120	-3.988798
0.101221	-3.987789
0.101322	-3.986780
0.101423	-3.985771
0.101524	-3.984761
0.101625	-3.983752
0.101726	-3.982743
0.101827	-3.981734
0.101928	-3.980725
0.102028	-3.979715
0.102129	-3.978706
0.102230	-3.977697
0.102331	-3.976688
0.102432	-3.975679
0.102533	-3.974669
0.102634	-3.973660
0.102735	-3.972651
0.102836	-3.971642
0.102937	-3.970633
0.103038	-3.969624
0.103139	-3.968614
0.103239	-3.967605
0.103340	-3.966596
0.103441	-3.965587
0.103542	-3.964578
0.103643	-3.963568
0.103744	-3.962559
0.103845	-3.961550
0.103946	-3.960541
0.104047	-3.959532
0.104148	-3.958523
0.104249	-3.957513
0.104350	-3.956504
0.104450	-3.955495
0.104551	-3.954486
0.104652	-3.953477
0.104753	-3.952467
0.104854	-3.951458
0.104955	-3.950449
0.105056	-3.949440
0.105157	-3.948431
0.105258	-3.947422
0.105359	-3.946412
0.105460	-3.945403
0.105561	-3.944394
0.105662	-3.943385
0.105762	-3.942376
0.105863	-3.941366
0.105964	-3.940357
0.106065	-3.939348
0.106166	-3.938339
0.106267	-3.937330
0.106368	-3.936321
0.106469	-3.935311
0.106570	-3.934302
0.106671	-3.933293
0.106772	-3.932284
0.106873	-3.931275
0.106973	-3.930265
0.107074	-3.929256
0.107175	-3.928247
0.107276	-3.927238
0.107377	-3.926229
0.107478	-3.925219
0.107579	-3.924210
0.107680	-3.923201
0.107781	-3.922192
0.107882	-3.921183
0.107983	-3.920174
0.108084	-3.919164
0.108184	-3.918155
0.108285	-3.917146
0.108386	-3.916137
0.108487	-3.915128
0.108588	-3.914118
0.108689	-3.913109
0.108790	-3.912100
0.108891	-3.911091
0.108992	-3.910082
0.109093	-3.909073
0.109194	-3.908063
0.109295	-3.907054
0.109395	-3.906045
0.109496	-3.905036
0.109597	-3.904027
0.109698	-3.903017
0.109799	-3.902008
0.109900	-3.900999
0.110001	-3.899990
0.110102	-3.898981
0.110203	-3.897972
0.110304	-3.896962
0.110405	-3.895953
0.110506	-3.894944
0.110607	-3.893935
0.110707	-3.892926
0.110808	-3.891916
0.110909	-3.890907
0.111010	-3.889898
0.111111	-3.888889
0.111212	-3.887880
0.111313	-3.886871
0.111414	-3.885861
0.111515	-3.884852
0.111616	-3.883843
0.111717	-3.882834
0.111818	-3.881825
0.111918	-3.880815
0.112019	-3.879806
0.112120	-3.878797
0.112221	-3.877788
0.112322	-3.876779
0.112423	-3.875770
0.112524	-3.874760
0.112625	-3.873751
0.112726	-3.872742
0.112827	-3.871733
0.112928	-3.870724
0.113029	-3.869714
0.113129	-3.868705
0.113230	-3.867696
0.113331	-3.866687
0.113432	-3.865678
0.113533	-3.864668
0.113634	-3.863659
0.113735	-3.862650
0.113836	-3.861641
0.113937	-3.860632
0.114038	-3.859623
0.114139	-3.858613
0.114240	-3.857604
0.114340	-3.856595
0.114441	-3.855586
0.114542	-3.854577
0.114643	-3.853567
0.114744	-3.852558
0.114845	-3.851549
0.114946	-3.850540
0.115047	-3.849531
0.115148	-3.848522
0.115249	-3.847512
0.115350	-3.846503
0.115451	-3.845494
0.115552	-3.844485
0.115652	-3.843476
0.115753	-3.842466
0.115854	-3.841457
0.115955	-3.840448
0.116056	-3.839439
0.116157	-3.838430
0.116258	-3.837421
0.116359	-3.836411
0.116460	-3.835402
0.116561	-3.834393
0.116662	-3.833384
0.116763	-3.832375
0.116863	-3.831365
0.116964	-3.830356
0.117065	-3.829347
0.117166	-3.828338
0.117267	-3.827329
0.117368	-3.826320
0.117469	-3.825310
0.117570	-3.824301
0.117671	-3.823292
0.117772	-3.822283
0.117873	-3.821274
0.117974	-3.820264
0.118074	-3.819255
0.118175	-3.818246
0.118276	-3.817237
0.118377	-3.816228
0.118478	-3.815218
0.118579	-3.814209
0.118680	-3.813200
0.118781	-3.812191
0.118882	-3.811182
0.118983	-3.810173
0.119084	-3.809163
0.119185	-3.808154
0.119285	-3.807145
0.119386	-3.806136
0.119487	-3.805127
0.119588	-3.804117
0.119689	-3.803108
0.119790	-3.802099
0.119891	-3.801090
0.119992	-3.800081
0.120093	-3.799072
0.120194	-3.798062
0.120295	-3.797053
0.120396	-3.796044
0.120497	-3.795035
